Tweet,Date
Experts and stakeholders have suggested to the government to expedite the process for a massive test drive in Nepal focusing on mostly those who have recently returned from coronavirus outbreak countries. #COVID2019 #Nepallockdown #StayHomeStaySafe https://t.co/Qe6WKIxzm5,Mar 27 2020 
No the government is not sleeping. We are preparing one step at a time. But we should not make the public panic and the media should not do that. @PradeepgyawaliK #Nepallockdown #COVID19 https://t.co/4SFI7gw4sY,Mar 27 2020 
All these individual initiatives have a single objective – to help the needy and the government in the time of a crisis. #COVID2019 #Nepallockdown #StayHomeStaySafe https://t.co/MU6crsvWfg,Mar 27 2020 
Rules to be followed while in self-quarantine #COVID2019 #StayHomeStaySafe #Quarantine https://t.co/E385pbfaie,Mar 27 2020 
“The half-filled cylinders will come online from Saturday” said an official of the NOC. #COVID #Nepallockdown https://t.co/8JuvsELQQF,Mar 27 2020 
Based on requests from the embassies private airlines and tourist buses have been ferrying tourists from their stranded areas -- Jomsom Pokhara Chitwan Lumbini and Manaslu among others to the capital city Kathmandu. #COVID2019 #Nepallockdown https://t.co/ehvu569mUh,Mar 27 2020 
The International Labour Organization a U.N. agency had estimated a week ago that based on different scenarios for the impact of the pandemic on growth the global ranks of the jobless would rise by between 5.3 million and 24.7 million. https://t.co/oo1qpwaBEs,Mar 26 2020 
On Wednesday 683 people died. That followed 743 deaths on Tuesday 602 on Monday 650 on Sunday and a record of 793 on Saturday — the highest daily figure since the contagion came to light on Feb. 21. https://t.co/jYF8rpFEcK,Mar 26 2020 
The weekly jobless claims report for the week ending March 21 offered the clearest evidence yet of the pandemic’s impact on the economy putting the brakes on nearly 9-1/2 years of job growth. https://t.co/obfa2DwdZ9,Mar 26 2020 
“On the trade front the G20 must send a strong signal to restore confidence in the global economy by resuming as soon as possible the normal flow of goods and services especially vital medical supplies.” https://t.co/V0a8bNPFgH,Mar 26 2020 
The virus that has already killed more than 22000 people and infected over 480000 thrown millions out of work and ravaged the world economy. https://t.co/k0zt2xEhIn,Mar 26 2020 
The Nepal Association of Foreign Employment Agencies is to contribute ten million rupees to the Coronavirus Prevention Control and Treatment Fund. https://t.co/DAWvrM7uYD,Mar 26 2020 
CDO Aryal said that trekkers from more than a dozen countries who are on trek to Mustang have expressed their intention to go back home asking the Nepali government to facilitate it. https://t.co/45lbxp4iyu,Mar 26 2020 
Now people are trying to maintain social distancing putting themselves in self-isolation as advised by various international agencies including WHO. It is tedious for everyone to stay home 24/7 without doing something. https://t.co/GIxq3rNwoK,Mar 26 2020 
Worldwide the death toll climbed past 21000 according to a running count kept by Johns Hopkins University and the U.S. had 1050 deaths and nearly 70000 infections. https://t.co/Ykne2Rf1yh,Mar 26 2020 
A total of 16 foreign tourists who have left stranded due to lockdown enforced to contain COVID-19 have been rescued from Lukla Airport on Thursday. #Nepallockdown #COVID2019 https://t.co/2Zduf7yieF,Mar 26 2020 
“We have come with a package which will immediately take care of the welfare concerns of the poor and suffering workers and those who need immediate help” said Indian Finance Minister Nirmala Sitharaman at a press briefing. https://t.co/Ta6XgP1HXD,Mar 26 2020 
The Nepali border administration has not allowed them to enter Nepal owing to the spread of COVID-19 according to Sete Ranabhat from Chitwan. https://t.co/wO8U3QV6FJ,Mar 26 2020 
This is the time for all professionals to exhibit utmost restraint and to help people in need writes @sujitmainali https://t.co/6eyGSKicFi,Mar 26 2020 
Japan has had 1313 domestic cases of coronavirus as of Thursday morning separate from 712 from a cruise ship that was moored near Tokyo last month broadcaster NHK reported. There have been 45 domestic deaths and 10 from the cruise ship. https://t.co/dWYiqWhhGH,Mar 26 2020 
#Opinion: A big battle has been raging in recent years over our privacy. The coronavirus crisis could be the battle’s tipping point. For when people are given a choice between privacy and health they will usually choose health. #CoronaVirusChallenge https://t.co/dRBkaUiZ7o,Mar 26 2020 
At the same time there must be a concerted effort to counter misinformation about the virus that could harm people and to protect marginalized communities from stigmatization. https://t.co/ur6rXNQJ4A,Mar 26 2020 
Calvo tested positive for the virus in a test performed on Tuesday after previously testing negative but one more test was performed because the last one proved inconclusive the government said in a statement. https://t.co/wMOHRqKmsO,Mar 26 2020 
By a vote of 96-0 the Senate passed the bill sending it to the House of Representatives which could vote sometime this week. https://t.co/BLbPpJL80b,Mar 26 2020 
NRNA Korea has said an agreement has already been reached with Dogen the company that supplies the kits for the supply of 2000 units of the kits as per the plan. https://t.co/t2kZhhFLi6,Mar 26 2020 
A chartered plane of Buddha air is flying to Pokhara to rescue 47 French nationals sources said. https://t.co/gLodAzLM3M,Mar 26 2020 
As the country enters the third day of complete lockdown we have compiled a good list of top ten movies you should watch. The list is a combination of new and old movies. Happy watching! #Nepallockdown #COVID2019 #Movies https://t.co/yKt8WKkIw9,Mar 26 2020 
KMC has started spraying in the city as a preventive measure to fight against novel coronavirus. https://t.co/b26PbV1Ncy,Mar 26 2020 
The peak time demand in Kathmandu Valley which used to consume 350 MW on normal days was 290 MW on Tuesday. Likewise the demand was 103 MW in the morning and 117 MW in the nighttime. According to the NEA the demand on Wednesday noon was 182 MW. https://t.co/fAYgA1NjOG,Mar 26 2020 
Let us be mindful that politics of the pandemic can potentially undo the peace dividend that Nepal has just begun to realize https://t.co/6Cof3SNsLS,Mar 26 2020 
Nepal Telecom has taken this step till the lockdown period so that its customers do not have to worry about paying their bills or getting their lines disconnected. https://t.co/5fOykKkg1W,Mar 26 2020 
Despite the government's claim to ensure smooth supply of essentials during the lockdown uncertainty mounts as the authorities fail to disseminate clear information among the concerned. https://t.co/WI7kt9atUu,Mar 26 2020 
With 3434 fatalities Spain now has the second-highest number of deaths globally after Italy’s 6820. Nursing homes across the country have been overwhelmed and a skating rink in Madrid has been turned into a makeshift morgue. https://t.co/cO42lStAG2,Mar 26 2020 
Nepal government has decided to reopen its key border points with China in order to ease the supply of essential goods. https://t.co/spiQsBKflT,Mar 26 2020 
In a notice published on the ministry's official website on Wednesday MoHP has said the applications should be filed within a week and recruitment on a contract basis would be made on “first come first serve basis”. https://t.co/n59qiql8LS,Mar 26 2020 
A swab sample from a 32-year-old migrant worker tested positive for the COVID-19 Tuesday but we [doctors] learnt about this only from online news platform  a doctor at the hospital told Republica on condition of anonymity. #Nepal #COVID2019 https://t.co/MzPqi06cxa,Mar 26 2020 
#FLASH: Over 400000 coronavirus cases reported globally: WHO,Mar 25 2020 
This decision means businesses hit by COVID-19 will not have to worry about the repayment of their loans until mid-April (Chaitra end). https://t.co/u8D3REBkWr,Mar 25 2020 
The 48-year-old is wanted by the United States on 18 criminal counts of conspiring to hack government computers and violating an espionage law and says he could spend decades in prison if convicted. https://t.co/fGgOhQsOzn,Mar 25 2020 
She has urged all the political parties their sister organizations youth clubs students and welfare organizations to join the government’s battle against COVID-19 as the pandemic has upended daily lives across the world https://t.co/N8Gmv6t5Jz,Mar 25 2020 
#OPINION @Inspiredkamal writes : What would be the situation if pandemic haunts us at its fullest range? Before it is too late it is high time we acted wisely. #COVID2019 #Nepallockdown #StayHomeStaySafe https://t.co/RHkHtNqUXs,Mar 25 2020 
The gunman held many of the worshippers hostage for several hours as Afghan special forces helped by international troops tried to clear the building. At least one of the dead was a child. https://t.co/HprO030E2V,Mar 25 2020 
12 crucial decisions taken by High Level Govt Committee to contain COVID-19 #covid19nepal #Nepallockdown #StayHomeSaveLives https://t.co/MlCcl0bQYe,Mar 25 2020 
“These schemes will help customers as market is closed and people do not have access to balance in their phones especially in rural areas” https://t.co/mt547A0xPZ,Mar 25 2020 
Mainland China reported a drop in new confirmed coronavirus cases as imported infections fell and no locally transmitted infections were reported. https://t.co/acciYGBiiA,Mar 25 2020 
The number of reported deaths from the virus in Spain rose to 3434 from 2696 on Tuesday the ministry said. The overall number of cases soared to 47610 from 39673 on Tuesday. https://t.co/8Jca0p2Dqd,Mar 25 2020 
The man had returned to home from Qatar on March 19. He also stayed at a hotel in Kathmandu. We are trying to find out whom he met after he landed in the town Minister Dhakal said. https://t.co/CMXxxZhixr,Mar 25 2020 
PM Oli took to Twitter to share that he is carrying out his daily works from his residence. He also asked the countrymen for the same. #COVID2019 #Nepallockdown #StayHome https://t.co/e3SnHXQXPP,Mar 25 2020 
Prince Charles the heir to the British throne has tested positive for coronavirus a spokeswoman said. #PrinceCharles #COVID2019 https://t.co/HmqgnC8yDj,Mar 25 2020 
The new directive of the NOC comes amid complaints of rampant LPG black marketing in Kathmandu and various parts of the country due to week-long lockdown. https://t.co/hNtSthwt83,Mar 25 2020 
The rescue operation was conducted following the complaints registered through the free hotline service run by the Karnali province government in coordination with the District Administration Office Banke. https://t.co/qizuw7RfN7,Mar 25 2020 
The lockdown imposed by the federal government started on Tuesday morning. As of today three cases of novel coronavirus have been confirmed in Nepal. https://t.co/Kv7pCQ3fEw,Mar 25 2020 
Similarly among the total purchased medical items over 200 thousand are kept in stock. https://t.co/ySWSMhtP9i,Mar 25 2020 
Ladies and gentlemen we are done. We have a deal” Ueland said. https://t.co/YgcnrrrVwF,Mar 25 2020 
“At times of crisis people come together” Stephen Powis the national medical director of NHS England told BBC TV. “This is a health emergency and we can all play a role.” https://t.co/73zX21j0Wy,Mar 25 2020 
A meeting of the Bankers' Association held online this morning has decided to provide full service by opening the essential branches of the banks https://t.co/CRuvZQRTHg,Mar 25 2020 
“Leo Messi made a donation to the clinic to fight the coronavirus” Hospital Clinic wrote on Twitter. “Thank you very much Leo for your commitment and your support.” https://t.co/ucYCETpuM2,Mar 25 2020 
As states shut their borders long queues of trucks carrying milk fruits and vegetables snaked down highways even though Modi said essential services would be maintained countrywide. https://t.co/p79iKfCe1f,Mar 25 2020 
Information Officer at the NPHL Rajesh Kumar Gupta confirmed that the person has been undergoing treatment at Sukraraj Tropical and Infectious Disease Hospital Teku. https://t.co/avyXKCRF0L,Mar 25 2020 
FLASH: National Public Health Laboratory confirmed third COVID-19 case in Nepal.,Mar 25 2020 
261 two wheelers and 41 four wheelers were seized till 8 am today he said. Most of the two wheelers were impounded from Kalimati area according to the MPTD spokesperson. https://t.co/MNf4OQx0vs,Mar 25 2020 
“Make no mistake this will get worse before it gets better. We will have a lag and cases will increase for the next week or so. Then we’ll begin to know how successful we have been.” https://t.co/VahWyPvw1U,Mar 25 2020 
The test of his samples is found to be negative according to the lab report.The hospital sources said Yadav along with other suspects also have tested negative for the infection. https://t.co/bPHhaFq13T,Mar 25 2020 
Omar was a member of the Sovereign Council that took power under a 39-month power-sharing deal with a civilian government after the toppling of former president Omar al-Bashir. https://t.co/WNrGuBw3R5,Mar 25 2020 
“Tsunami waves are forecast to be less than 0.3 meters above the tide level” the center said in its advisory about risks to the coasts of Hawaii Japan Russia and the Pacific islands of Midway the Northern Marianas and Wake Island. https://t.co/HXYceXbgSl,Mar 25 2020 
Opinion: Unless we get a meaningful fiscal response to the coronavirus crisis we should be prepared for a steady slide into recession or worse. https://t.co/yV56y9yyrn,Mar 25 2020 
#Opinion Seventy years ago George Orwell in his dystopian novel 1984 depicted a dark future where the elites use technologies to control society. The idea is not too far removed from the truth today https://t.co/95KfRflmFz,Mar 25 2020 
“Health desks have been set up at Chisapani Banshilaghat and Bhanjyangkharka. All are major entry points to the district” he said. “Hopefully we can keep things under control we have kept an eye on the returnees” he added. https://t.co/TBbi2emAmd,Mar 25 2020 
With one more case of the novel coronavirus infection surfacing the provincial and local governments in the country are focused on the expansion of health care centers and isolation wards. https://t.co/EfhQOw0qgP,Mar 25 2020 
While the number of COVID-19 cases is rising in India the Nepali nationals who had traveled to India for employment and medical treatment among others reasons have been trying to enter Nepal even though the government has sealed the borders. https://t.co/2zc1PMp6GQ,Mar 25 2020 
Experts on evolutionary biology and social science and also religious leaders argue that fear was necessary to adapt to threat and for survival – both for humans and animals -- in the past as well as the present. https://t.co/ACJ5c0fMXP,Mar 25 2020 
According to Communications and Information Technology Minister Yubaraj Khatiwada the Nepalis who enter must stay in quarantine for 14 days . They also need to submit identity papers and documents showing their nationality before they can enter. https://t.co/d84vWLhixN,Mar 25 2020 
Simple things to do while social distancing. #Nepallockdown #COVID19 https://t.co/zNHmDMIkgW,Mar 25 2020 
Best free photo editing apps you should try. #apps #tech #editing https://t.co/hXxxLU9ctP,Mar 25 2020 
Health researchers have warned that more than a million people in India could be infected with the coronavirus by mid-May prompting the government to shut down all air and train travel businesses and schools. https://t.co/NNbjSSmxrn,Mar 24 2020 
The International Olympic Committee on Tuesday postponed this summer’s Tokyo Games for a year as coronavirus deaths mounted around the world and U.S. lawmakers closed in on a nearly $2 trillion deal to help cushion the economic damage from the crisis. https://t.co/7L00wqoTH9,Mar 24 2020 
Pay electricity bills online: Energy ministry #COVID19 https://t.co/x0gWTFJM4c,Mar 24 2020 
Small businesses are first casualties of COVID-19 outbreak. #economy #businessgrowth https://t.co/YmOhyzAZBe,Mar 24 2020 
Simple things to do while social distancing. #Nepallockdown #COVID19 https://t.co/zNHmDMqJpo,Mar 24 2020 
Kathi roll recipe. #foodie https://t.co/nR0tSSltPh,Mar 24 2020 
Best free photo editing apps you should try. #apps #tech #editing https://t.co/hXxxLTRBCh,Mar 24 2020 
The main opposition party Nepali Congress has decided to contribute Rs 5 million to a fund established by the government to prevent and contain the deadly coronavirus. https://t.co/uVSCX9H2N3,Mar 24 2020 
#Opinion In general most of the people are taking this lockdown as something tedious and wearisome. Despite nationwide lockdown people are found strolling around their localities. https://t.co/SzFXLAlCBE,Mar 24 2020 
Though the preparations were carried out for the Ghodejatra Festival celebration till Monday it was called off after the government’s announcement for a nationwide lockdown from Tuesday morning. https://t.co/EnoZTwkNPP,Mar 24 2020 
Taiwan accused the World Heath Organization of ignoring its questions at the start of the coronavirus outbreak part of what it has long described as a pattern that puts it at risk because of Chinese pressure to exclude it from international bodies. #COVID https://t.co/0tvxyS6Wbd,Mar 24 2020 
There was no immediate response Tuesday from President Ashraf Ghani and his bitter rival former Chief Executive Abdullah Abdullah a day after U.S. Secretary of State Mike Pompeo called them out in a harsh statement. https://t.co/gxl8whOCgQ,Mar 24 2020 
A poll showed about 70% of the Japanese think it is appropriate to delay the Olympics the Sankei said. #COVID19 #Tokyo2020 https://t.co/MVlRkx6iSs,Mar 24 2020 
Malaysia reported 106 new coronavirus cases on Tuesday taking the total to 1624 with 15 deaths. https://t.co/lK3m1SL6r3,Mar 24 2020 
Indonesia on Tuesday confirmed 107 new coronavirus cases the biggest daily increase to date in the Southeast Asian country bringing the total number of cases to 686 Health Ministry official Achmad Yurianto said on Tuesday. https://t.co/JYP1vfSNyD,Mar 24 2020 
Ward Chair Hari Prasad Sapkota said the amount of social security allowance was provided to the beneficiaries at hand as sending the amount in the bank and financial institutions would create more crowds and increases the risks of COVID-19. https://t.co/A4UmcG1Tm0,Mar 24 2020 
Best free photo editing apps you should try. #apps #tech #editing https://t.co/iq4QqI5MAg,Mar 24 2020 
“It is a dangerous environment with this coronavirus we urged them to leave” he told reporters. https://t.co/eSRAhMu7dD,Mar 24 2020 
His nasal swab test is being conducted at National Laboratory Teku. The medical test report is awaited the hospital stated in a press statement today. https://t.co/5TkirfMaKP,Mar 24 2020 
“It is devastating for the tourism industry in Nepal and abroad” said Lukas Furtenbach a mountaineering guide and founder of Furtenbach Adventures. “Many businesses will not survive this.” https://t.co/PUQb7dEyrL,Mar 24 2020 
Travel restrictions for leaving Wuhan will be lifted on April 8 and people will be able to leave on the basis of using a health code the commission said. The city has been under lockdown since Jan. 23. https://t.co/gqTuoSV0G0,Mar 24 2020 
Very few private vehicles ambulances and vehicles belonging to media companies are plying the roads inside Kathmandu valley. Nepal Army Nepal Police and traffic police personnel are seen interrogating the bikers along the highways. https://t.co/FreWcTbcB8,Mar 24 2020 
The deceased has been identified as 42-year-old Buddhi Raj Sapkota of Bharatpur Metropolitan City-7 and Sajan Tamang 40 of Dhading district currently living at Bharatpur-10 according to the district police office Chitwan. https://t.co/lwVHukLk4G,Mar 24 2020 
Working from home is the most effective way to control the outbreak inside organizations but it can be a bit of a challenge for workers to stay productive and motivated. #COVID2019 #StayAtHomeSaveLives #WorkFromHome https://t.co/GxPZ1ZEkqq,Mar 24 2020 
Pompeo’s statement came as he flew home from a fruitless day-long effort in Kabul to end competing claims to the presidency by Ghani and Abdullah Abdullah and win their agreement to form “an inclusive government.” https://t.co/kp7x0H7u5h,Mar 24 2020 
Kathmandu Pokhara Biratnagar and other prime cities of the country which are usually bustling are silent. Apart from shops selling essential commodities and pharmacies major markets have remained shut. https://t.co/FreWcTbcB8,Mar 24 2020 
“Service for consumers who cannot make the payment due to lack of access of internet or other reasons will not be stopped or will not be fined.” https://t.co/x0gWTFJM4c,Mar 24 2020 
A meeting of Hotel Entrepreneurs Association Itahari took the decision to prevent possible transmission of COVID-19 coronavirus in crowded areas like hotels and lodges. https://t.co/HCGikwzipp,Mar 24 2020 
According to the Department of Customs the country's export earnings grew by 22.35% to Rs 74.90 billion during mid-July and mid-March. The import expense on the other hand shrank by nominal 2.62% to Rs 924.24 billion. https://t.co/6B0Tk89T0F,Mar 24 2020 
While many small businesses like retail shops party palaces and restaurants have shut down the government has yet to come up with any relief package for them. https://t.co/YmOhyzjocE,Mar 24 2020 
#Opinion Five years ago we weren’t able to stop the earth from shaking. All we could do was to make sure we were not inside home. Now we need to do everything to stay inside home. This is not normal https://t.co/FMZzxX0ouc,Mar 24 2020 
10 good reads during 'partial lockdown'. #goodreads https://t.co/FRYeOZOFBC,Mar 24 2020 
Weeklong nationwide lockdown begins (with photos) #StayHomeStaySafe #Nepallockdown #COVID2019 https://t.co/INOUMu49f7,Mar 24 2020 
