Tweet,Date
प्रधानमन्त्री ओली अस्पताल भर्ना मनमोहन कार्डियोमा उपचार हुँदै https://t.co/OTLvpuybaz,Mar 27 2020 
नेपालमा कोरोनाको आशंकामा हालसम्म ७ सय ५८ जनाको परीक्षण https://t.co/GFoDUOlhZD,Mar 26 2020 
लकडाउनमा गर्भवतीलाई परामर्श चाहिए यी नम्बरमा फोन गर्नुहोस् https://t.co/ytcJwsgTJt,Mar 26 2020 
नर्भिक अस्पतालमा छुट्टै भवनमा १५ शय्याको कोरोना आइसोलेसन वार्ड https://t.co/yrSuAcB5bP,Mar 26 2020 
सार्क क्षेत्रका स्वास्थ्य अधिकारीबीच भिडियो कन्फ्रेन्स सूचना आदानप्रदानका लागि संयन्त्र बनाउने सहमति https://t.co/ZCfok9UOmK,Mar 26 2020 
यी हुन् कोरोना पहिचानका लागि ज्वरो क्लिनिक चलाइरहेका २५ हब अस्पताल https://t.co/7q9Nfh3fwd,Mar 26 2020 
डाक्टर तथा स्वास्थ्यकर्मीलाई प्रधानमन्त्री ओलीको ४ सन्देश https://t.co/dyb1adljJ9,Mar 26 2020 
ज्वरो क्लिनिक चलाउने २५ हब अस्पताललाई सरकारले १०/१० लाख दिने https://t.co/66nRuH6ByF,Mar 26 2020 
वीर अस्पतालका डाक्टरसँग परामर्श चाहिए यी २५ वटा नम्बरमा फोन गर्नुस् https://t.co/BY45eFRsup,Mar 26 2020 
रोल्पा नगरपालिकाले हस्तान्तरण गर्‍यो मेडिकल सामाग्री https://t.co/GDm1wGqvND,Mar 26 2020 
पाँच महिनालाई पुग्ने औषधि र कच्चा पदार्थ मौज्जाद छः औषधि उत्पादक संघ लकडाउनको बेला औषधि अभाव नहुने https://t.co/tqsCybpG6B,Mar 26 2020 
के हो क्वारेन्टाइन? के हो लकडाउन? https://t.co/U93Sky3Hks,Mar 26 2020 
कोरोना संक्रमितको उपचारका लागि पाटन अस्पतालमा २० आइसियु सहित छुट्टै १५ शय्याको व्यवस्था शुक्रराज अस्पतालमा २० आइसोलेसन वार्ड र १७ आइसियु विस्तार गर्ने तयारी https://t.co/TIp8dQykb3,Mar 26 2020 
कोरोना संक्रमितको उपचारका लागि पाटन अस्पतालमा २० आइसियु सहित छुट्टै १५ शय्याको व्यवस्था शुक्रराज अस्पतालमा २० आइसोलेसन वार्ड र १७ आइसियु विस्तार गर्ने तयारी https://t.co/TIp8dQPV2B,Mar 26 2020 
विमानस्थल हेल्थ डेस्कका स्वास्थ्यकर्मीमा कोरोना देखिएन पिपिईको माग https://t.co/uCVk3VslFr,Mar 26 2020 
कोरोना भाइरसको फैलावटलाइ रोक्न 'मैले के गर्नुपर्छ'? यस्ता छन् १५ जानकारी https://t.co/3l5JBr61Y8,Mar 26 2020 
कोरोना उपचारका लागि स्वास्थ्य मन्त्रालयले माग्यो एक सय नर्स र ३४ डाक्टर https://t.co/VxjgUD6S8H,Mar 26 2020 
कोरोना संक्रमित एक लाख १३ हजार निको भए https://t.co/2rEg5NoDct,Mar 26 2020 
कोरोना महामारीको व्यवस्थापनका उपाय https://t.co/bIulvoezKZ,Mar 26 2020 
औषधि उत्पादक भन्छन्-  सरकारले पहल गरे तत्कालै गुणस्तरीय ह्याण्ड स्यानिटाइजर बनाउन सक्छौं https://t.co/tBjdRSA2dj,Mar 26 2020 
चौबिसै घन्टा स्वास्थ्य सामग्री आपूर्ति गराउन केमसानको अपिल https://t.co/7EHKwgv0vE,Mar 26 2020 
कोरोना संक्रमित युवा अस्पताल पुग्नुअघि होटलमा बसेका थिए साथीहरुलाई 'पार्टी' दिएका थिए https://t.co/ydeDNA9nac,Mar 25 2020 
एयर अरबियाको विमानबाट नेपाल आएका थिए कोरोना संक्रमित युवा https://t.co/APISMoemB2,Mar 25 2020 
कोरोना पुष्टि भएका बिरामीलाई टेकुबाट पाटन अस्पतालमा 'सिफ्ट' गरिने https://t.co/ncZZn7QNvn,Mar 25 2020 
स्वास्थ्य मन्त्रालयले हरेक दिन कोरोना ब्रिफिङ गर्ने मन्त्रीले भने - सर्वत्र प्रवक्ता भेटिने कामको अन्त्य https://t.co/mQMnPxjERD,Mar 25 2020 
बिपी प्रतिष्ठानलाई कोरोना परीक्षणको अनुमति : स्वास्थ्यमन्त्री ढकाल विराटनगर र नेपालगञ्जबाट प्लेनमा नमुना ल्याइने https://t.co/e0DbqZlnx5,Mar 25 2020 
बंगलादेशमा रहेको नेपाली विद्यार्थी संगठनको अपिल– सुरक्षित बसौँ अप्ठेरो परे दुतावासको सम्पर्कमा रहौँ https://t.co/QvldnXlhXd,Mar 25 2020 
'मास टेस्टिङ'ले कोरोनाको महामारी नियन्त्रण ‍गर्न सहयोग गर्छ https://t.co/N2pJ0NZV8X,Mar 25 2020 
विश्वभर छरिएर रहेका जनस्वास्थ्य तथा स्वास्थ्यकर्मीले भने- सरकारलाई सहयोग गर्न तत्पर छौं https://t.co/ligSRMUQHB,Mar 25 2020 
नेपालमा थप एक जनामा काेराेनाकाे संक्रमण देखियाे संक्रमितको संख्या ३ पुग्यो https://t.co/RASieNoivY,Mar 25 2020 
यी हुन् सेल्फ क्वारेन्टाइनमा बस्दा पालना गर्नुपर्ने १५ नियम https://t.co/lIRcY7wUSG,Mar 25 2020 
बालबालिकाको स्वास्थ्यमा समस्या आयो? कान्ति अस्पतालको यी ४ नम्बरमा फोन गर्नुहाेस् https://t.co/xs1Si3WtsK,Mar 25 2020 
कोरोना भाइरस जनावरबाट मान्छेमा कसरी पुग्यो? https://t.co/bsQHGDdAJC,Mar 25 2020 
कोरोनाका शंकास्पदलाई उपचार गर्न नमान्ने ग्रान्डी र अल्कासँग मन्त्रालयले लियो स्पष्टीकरण https://t.co/MVr3Sc7tKP,Mar 25 2020 
कोरोना अपडेट : यी हुन् धेरै मृत्यु हुने र संक्रमित रहेका १० देश १ लाख ८ हजारभन्दा बढी उपचारपछि निको भए #CoronaVirusUpdate https://t.co/BQ3cE1yZLL,Mar 25 2020 
लकडाउनले ल्याएका ५ सकारात्मक परिवर्तन https://t.co/KiToOmGGIU,Mar 25 2020 
कोरोना भाइरसपछि अब चीनमा हन्टाभाइरस एक जनाको मृत्यु के हो हान्टाभाइरस नेपालमा पनि देखिन्छ यो भाइरस कति जोखिम? https://t.co/0YkNN0B3EY,Mar 25 2020 
दैलेख : ‘एक कल फोन गर्नुहोस् उपचारका लागि घरमै आउँछौं’ https://t.co/h1M9nPOzIj,Mar 25 2020 
मोदीले घोषणा गरे भारतमा २१ दिन लकडाउन https://t.co/Z6KtRvlTxK,Mar 24 2020 
राजधानी बाहिरका अस्पताललाई कोरोना आशंका गरिएका बिरामीको नमुना पठाउन समस्या https://t.co/gxeEvoBtB1,Mar 24 2020 
उपत्यका बाहिर पोखरा नेपालगञ्ज र धरानमा काेराेनाकाे परीक्षण सुरु गर्न उच्चस्तरीय समितिकाे निर्देशन https://t.co/5zQG8gQA29,Mar 24 2020 
काेरोना पुष्टि भएकी युवतीसँगै नेपाल आएका १२५ जनाको पहिचान प्रशासनको निगरानीमा क्वारेन्टाइनमा राखिने https://t.co/MbM7kk2g7x,Mar 24 2020 
निजी संघसंस्था र व्यक्तिले कोरोना काेष खडा गर्न नपाउने https://t.co/K3NWDlf2Ie,Mar 24 2020 
चिकित्सकको सुरक्षा कवच पिपिईको अभाव राजधानीका कुन अस्पतालमा के छ अवस्था? अभाव हुन नदिन खरिद प्रक्रिया सुरु गरिएको छ : स्वास्थ्य मन्त्रालय https://t.co/cVIyhAh2LG,Mar 24 2020 
कोरोनाका शंकास्पदलाई उपचार गर्न नमान्ने ग्रान्डी र अल्कासँग मन्त्रालयले लियो स्पष्टीकरण https://t.co/ytuBZtYQFs,Mar 24 2020 
टिचिङले सुरु गर्यो कोरोना टेलिहेल्थ सेन्टर यी २० वटा हटलाइनमा फोन गर्न सकिने https://t.co/BqoXkCIrXf,Mar 24 2020 
कोरोना परीक्षणका लागि प्रयोगशालाले क्षमता बढायो ५० जनाको रिपोर्टमा कोरोना भेटिएन ६० जनाको परीक्षण हुँदै https://t.co/mTXz5jZHaM,Mar 24 2020 
ब. चा.! कोभिडबाट बच्न नजिक नहोऔं ‘सोसल डिस्टान्सिङ्’ गरौं भनेका छन्। ‘सोसल डिस्टान्सिङ्’ नभनुँ फिजिकल डिस्ट्यान्सिङ् भन्नुपर्छ पनि भनेका छन्। बहस चाहिएला! by @nastikxy https://t.co/LtKKLimP3h,Mar 24 2020 
कान्तिमा भर्ना भएका एक बालकमा कोरोना देखिएन https://t.co/cT14pwKSR7,Mar 24 2020 
चितवनमा मृत्यु भएका युवक लुपसका बिरामी लुपस एक प्रकारको अटोईम्युन डिजिज हो। यसले आँखा छाला मिर्गौला फोक्सो मष्तिष्क आदिमा असर गर्नसक्छ। https://t.co/4Op6hkXP62,Mar 24 2020 
कोभिड-१९ महामारी व्यवस्थापनमा फर्मासिस्टको भूमिका https://t.co/F1KouZvQdq,Mar 24 2020 
कोरोना संक्रमणको जोखिम : कस्तो छ उपत्यका बाहिरका सरकारी अस्पतालको तयारी? https://t.co/nEIyGKR77e,Mar 24 2020 
कोरोना संक्रमित १ लाखभन्दा बढी उपचारपछि निको भए https://t.co/quKyfrsdoM,Mar 24 2020 
रोग प्रतिरोधात्मक क्षमता कसरी बढाउने? [भिडियो वार्ता] https://t.co/ykOqqiTK8y,Mar 24 2020 
इटालीमा कोरोना संक्रमित ९५ वर्षकी महिला उपचारपछि घर फर्किइन् https://t.co/b571vxUld0,Mar 24 2020 
लकडाउन सुरु उल्लंघन गरे के हुन्छ कारबाही? https://t.co/BGPsbrhkci,Mar 24 2020 
युएईमा रहेका कोरोना संक्रमित २ नेपाली निको भए https://t.co/0FZCZQE5oB,Mar 24 2020 
नेपालको कोरोना परीक्षण चित्तबुझ्दो छ क्षमता तत्काल बढाउनू : विश्व स्वास्थ्य संगठन https://t.co/wSHJr4ucyK,Mar 23 2020 
संक्रामक ऐन बनेको ५६ वर्षपछि पूरै देश लकडाउन https://t.co/K6dxxOV4Te,Mar 23 2020 
लकडाउनको समयमा अत्यावश्यकबाहेक सबै सेवा बन्द https://t.co/9VV4ai1u31,Mar 23 2020 
कोरोना संक्रमण भएकी युवतीको अवस्था सामान्य एक हप्तापछि पुनः परीक्षण हुने https://t.co/7mNZD3hlho,Mar 23 2020 
नेपाल लकडाउन : भोलीदेखि एक सतासम्म घरबाहिर ननिस्कन सरकारको आदेश https://t.co/W0xNeNF3c7,Mar 23 2020 
कोरोना संक्रमण रोकथाम : नीति बलियो पारौं https://t.co/Fhxy4t9wl9,Mar 23 2020 
कोरोना संक्रमण देखिएकी युवती चढेको विमानका यात्रु र उनको सम्पर्कमा आएकाहरुको खोजी गर्न निर्देशन क्वारेन्टाइन लगायतका कार्यहरु भए नभएको विवरण २४ घण्टाभित्र उपलब्ध गराउनु पर्ने https://t.co/CjwpcofSLT,Mar 23 2020 
कोरोनाको आशंकामा तीनजना बालक कान्तिको आइसोलेसनमा https://t.co/Vyvavb5iDu,Mar 23 2020 
कोरोना पुष्टि भएपछि सुनसान सरुवा रोग अस्पताल [फोटो फिचर] https://t.co/XBmKLEFi0B,Mar 23 2020 
मन्त्रालयको टोलीले कोरोना संक्रमित युवतीलाई मध्यरातमा पुर्‍याएको थियो अस्पताल https://t.co/IT6B7PqM1z,Mar 23 2020 
दादुरा-रुबेला खोप अभियान चैत मसान्तसम्मका लागि स्थगित https://t.co/P6n9qbPrxF,Mar 23 2020 
कोरोना भाइरस : स्वास्थ्यकर्मी हतियार बिनाका सिपाही https://t.co/fuZBNyRKU3,Mar 23 2020 
अमेरिका-नेपाल मेडिकल फाउन्डेसनले दियो नेपालका स्वास्थ्यकर्मीलाई पिपिई https://t.co/Y01oXzEvtG,Mar 23 2020 
फ्रान्सबाट नेपाल आएका एक नेपालीलाई कोरोना पुष्टि टेकु अस्पतालमा उपचार हुँदै https://t.co/toflYT2Mg7,Mar 23 2020 
औषधि पसल नियमित सञ्चालन गर्नूस् : व्यवसायी संघ https://t.co/yF2WKxbOSa,Mar 23 2020 
कोरोना भाइरस : सरकारी निकायबीच नै छैन समन्वय https://t.co/gFs91m01qZ,Mar 23 2020 
स्वास्थ्यकर्मीलाई कोरोना भाइरसको संक्रमणबाट कसरी जोगाउने? सिंगापुर र हङकङबाट सिक्नुपर्ने महत्वपूर्ण पाठ https://t.co/uj1BJQbOwh,Mar 23 2020 
कोरोनाको उपचारमा खटिने स्वास्थ्यकर्मीको सुरक्षामा सरकारले ध्यान देओस् https://t.co/aHKBmr4IKq,Mar 23 2020 
वीरगञ्जका रुंगटाको विस्तृत मेडिकल रिपोर्टमा देखिएन कोरोना संक्रमण [रिपोर्टसहित] https://t.co/yocenVYT5s,Mar 22 2020 
कोरोनाका शंकास्पद भाग्न नदिन सीमामा सेना र प्रहरी खटिने https://t.co/VdDFavWZZk,Mar 22 2020 
५० करोडको कोरोना उपचार कोष स्थापना गर्ने सरकारको निर्णय https://t.co/gcTBGaX8nO,Mar 22 2020 
कोरोनाको उपचारमा सशस्त्र प्रहरीको बलम्बु अस्पताललाई तयार गर्ने सरकारको निर्णय https://t.co/UX5hEornWZ,Mar 22 2020 
चीन र भारतका सबै नाका एक साता बन्द गरिने https://t.co/XSim95YHOZ,Mar 22 2020 
वीरगञ्जमा रहेका डा मनोज रुंगटा भन्छन्- काकाको स्क्रिनिङमा कोरोना पोजिटिभ देखियो https://t.co/I2dpCSrYna,Mar 22 2020 
शनिबारसम्म संकलन भएका ३६ जनाको नमूनामा कोरोना संक्रमण देखिएन https://t.co/0dNMyXhth5,Mar 22 2020 
कोरोना भाइरसबारे जानकारी चाहिए यी १३ डाक्टरलाई सम्पर्क गर्नुहाेस् चिकित्सक संघले मोबाइलबाट कोरोना भाइरसबारे परामर्श सेवा दिने https://t.co/uA0IfOxsF0,Mar 22 2020 
कोरोना रोकथाममा सरकारी छात्रवृत्तिमा अध्ययन गरेका डाक्टर परिचालन हुने https://t.co/x3ZfjIe6am,Mar 22 2020 
कोरोना भाइरसको जोखिम नियन्त्रणका लागि सरकारको निगरानी https://t.co/5mVEaKTqQZ,Mar 22 2020 
कोरोना भाइरसबारे थाहा पाउनुपर्ने ७ कुरा https://t.co/SYYIgxNoIr,Mar 22 2020 
स्वास्थ्यमन्त्रीज्यू हरेक दिन मिडिया बिफ्रिङ गर्नूस् https://t.co/h6KJYXcSqB,Mar 22 2020 
के हो क्वारेन्टाइन ? के हो आइसोलेसन? #covid19nepal #CoronaVirusUpdate https://t.co/62fHvSa38g,Mar 22 2020 
गर्मीमा कोरोना संक्रमण रोकिन्छ? कसरी फैलन्छ भाइरस? https://t.co/7Mb7dMTZzR,Mar 22 2020 
भारतमा ४ वर्षीय बालकलाई काेराेना संक्रमण https://t.co/NxhOwXpgfl,Mar 22 2020 
कोरोना संक्रमण रोक्न मन्त्रीहरुको नेतृत्वमा ६ वटा समिति गठन https://t.co/fPyzmgORyx,Mar 22 2020 
कोरोनाको उपचार गर्न सरुवा रोग अस्पतालले माग्यो ४४ जना डाक्टर तथा नर्स https://t.co/mrC5juYLQ1,Mar 22 2020 
कोरोना भाइरस र मुटु रोग : किन र कसरी जोखिमपूर्ण? जागिने उपाय [भिडियो] https://t.co/zxYixZQuwq,Mar 22 2020 
कोरोनाको जोखिम रोक्ने उपाय हुनसक्छ टेलिहेल्थ https://t.co/cO77yyc9xr,Mar 22 2020 
कोरोना अपडेट : मृतकको संख्या १३ हजारभन्दा बढी ३ लाख ८ हजार संक्रमित सार्क राष्ट्रमा के छ अवस्था? #covid19nepal #CoronaVirusUpdate https://t.co/L8MfcnouOl,Mar 22 2020 
पूर्व गोर्खा सैनिकको कोरोना संक्रमणबाट मृत्यु https://t.co/QRFnAT2lka,Mar 21 2020 
कान्ति अस्पतालमा कोरोना उपचार तयारी : आइसोलेसन वार्डदेखि छुट्टै ज्वरो क्लिनिकसम्म https://t.co/AEb6nKFdLJ,Mar 21 2020 
कोरोनाको आशंकामा ३० जनाको नमूना परीक्षण हुँदै रिपोर्ट आइतबार आउने https://t.co/18zExCz4hv,Mar 21 2020 
कोरोना अपडेट : ९३ हजार बढी उपचारपछि निको भए मृतकको संख्या ११८२६ #covid19nepal #CoronaVirusUpdate https://t.co/I4M7K5hKLI,Mar 21 2020 
ओपिडीका विषयमा द्विविधा भएको भन्दै स्वास्थ्य मन्त्रालयले गर्‍यो ४ बुँदे निर्णय https://t.co/x3cQKAc2kL,Mar 21 2020 
नर्भिक अस्पतालमा कोरोनाबाट मृत्यु भएको भन्दै अफवाह फैलाएको आरोपमा एक पक्राउ https://t.co/4fSxpah85N,Mar 21 2020 
कोरोना भाइरस र मुटु रोग : किन र कसरी जोखिमपूर्ण ? जागिने उपाय https://t.co/gmSItNJKv4,Mar 21 2020 
कोरोना भाइरस र मुटु रोग : किन र कसरी जोखिमपूर्ण? जागिने उपाय [भिडियो] https://t.co/gQxys1tPPW,Mar 21 2020 
चीनसँग नेपालले १५ प्रकारका मेडिकल सामग्री माग्दै : एन ९५ मास्कदेखि एम्बुलेन्ससम्म #covid19nepal #CoronaVirusUpdate https://t.co/F2ndAzAfve,Mar 21 2020 
कोरोना भाइसबाट सार्कमा १० जनाको मृत्यु पाकिस्तान सबैभन्दा बढी प्रभावित #covid19nepal #CoronaVirusUpdate https://t.co/Le07jNe5yw,Mar 21 2020 
कोरोना भाइरस : शारीरिक र मानसिक रुपमा कसरी स्वस्थ रहने? डब्लुएचओले दियो यी ५ सुझाव https://t.co/umWSOLuFaJ,Mar 21 2020 
भारतमा काेराेना संक्रमितकाे संख्या २७५ पुग्याे ५ जनाको मृत्यु https://t.co/ygKDZWABKD,Mar 21 2020 
नर्भिक अस्पतालमा काेराेना संक्रमित बिरामीकाे मृत्यु हल्ला मात्रै https://t.co/nNH7rN9hOD,Mar 21 2020 
यस्ता छन् कोरोना संक्रमणपछि देखिने नयाँ लक्षण https://t.co/mi4FWkT39R,Mar 21 2020 
कोरोना अपडेट : १८५ देशमा फैलियो ९२ हजार उपचारपछि निको भए नेपालमा कति जनाको परीक्षण भयो? #covid19nepal #CoronaVirusUpdate https://t.co/E1vLYTdOK4,Mar 21 2020 
दुई जना कोरोना संक्रमितको सन्देश : आत्तिनु पर्ने रहेनछ उपचारले ठिक बनाउँछ https://t.co/ORIMuRLDkV,Mar 21 2020 
यस्ता छन् कोरोना उपचार र ल्याब परीक्षणका विषयमा स्वास्थ्य मन्त्रालयले गरेको १५ बुँदे निर्णय #CoronaVirusUpdate कोरोना संक्रमितको उपचार गर्ने स्वास्थ्यकर्मीलाई अस्पतालले छुट्टै आवासको व्यवस्था गर्नुपर्ने https://t.co/KTJAxPw1Gx,Mar 20 2020 
काेराेना : शुक्रबार परीक्षण गरिएका ४० जनाध्ये ३३ काे रिपाेर्ट नेगेटिभ सात जनाकाे रिपाेर्ट शनिबार आउने #CoronaVirusUpdate https://t.co/iTiNuvd2CV,Mar 20 2020 
अस्पतालले अनिवार्य ज्वरो क्लिनिक चलाउनुपर्ने आकस्मिक अवस्थामा मात्र अस्पताल जान आग्रह #CoronaVirusUpdate ज्वरोका बिरामी भेटिए आइसोलेसनमा राखि नमुना ल्याबमा पठाउनुपर्ने https://t.co/i78GjBWoyA,Mar 20 2020 
बिपी प्रतिष्ठान धरान वीर र धुलिखेल अस्पतालमा तीन दिनभित्र कोरोना परीक्षण सेवा सुरु हुने जनस्वास्थ्य प्रयोगशालामा २० हजार परीक्षण किटका लागि तयारी https://t.co/iAim7iY48d,Mar 20 2020 
सार्कको आपतकालीन कोषमा नेपालको दश करोड https://t.co/6geslOFLl1,Mar 20 2020 
यस्तो छ प्रधानमन्त्रीको सम्बोधनको पूर्ण पाठ https://t.co/yGDldIYm0M,Mar 20 2020 
संक्रमण रोकथाम र  उपचारका लागि कुनै कसर बाँकी नराख्नेः प्रधानमन्त्री ओली https://t.co/MLyHuzplZz,Mar 20 2020 
कोरोनाविरुद्ध प्रधानमन्त्रीले दिए यी १० सुझाव [भिडियो] https://t.co/kOOYoyriW0,Mar 20 2020 
प्रधानमन्त्री ओलीको सम्बोधन - लामो दुरीका सवारी र सबै उडान बन्द https://t.co/5iacJLCZjD,Mar 20 2020 
लकडाउन = हेल्थ कस्टडी लकडाउन के हो? के–के हुन्छ यस्तो अवस्थामा? विज्ञ भन्छन्– लकडाउन गर्ने हो भने मानवीय सहायतालाई ख्याल गर्नैपर्छ https://t.co/1CEL2NGRdU,Mar 20 2020 
कोरोनाको आंशकामा ४० जनाको नमूना परीक्षण हुँदै https://t.co/cLmzlAvu7Q,Mar 20 2020 
स्वास्थ्य मन्त्रालयका सहसचिवले बिदाको दिनमा पनि काम गर्ने अन्य कर्मचारीलाई उपत्यका नछाड्न निर्देशन https://t.co/vws4cMDvZa,Mar 20 2020 
कोरोना त्रास : उच्च ज्वरो आएका भारतीय डाक्टरले नै पाएनन् अस्पतालमा भर्ना https://t.co/OCdyE7AF3W,Mar 20 2020 
कोरोना : बागमती प्रदेशका १० जिल्लाका १९ अस्पतालमा आइसोलेसन सेन्टर स्थापना https://t.co/SKT8B0FCNp,Mar 20 2020 
कोरोना प्रभाव : उपत्यकामा सार्वजनिक यातायात बन्द गर्ने सरकारको तयारी https://t.co/c6rkvTVz4k,Mar 20 2020 
विश्व मुख स्वास्थ्य दिवसलाई सम्झँदा… https://t.co/euobQ04UjJ,Mar 20 2020 
कोरोना भाइरस : दादुरा-रुबेला खोप अभियान नरोकिने https://t.co/z4rZr8kfo4,Mar 20 2020 
कोरोनाबाट मृत्यु हुनेको संख्या १० हजार नाघ्यो कुन देशमा कति नयाँ संक्रमित? https://t.co/YwXybvZoTS,Mar 20 2020 
जडिबुटी कोराना भाइरसको औषधि होइन : डा वासुदेव उपाध्याय [भिडियो] https://t.co/35eirxEfLG,Mar 20 2020 
